city_name,magnitude_of_delay,delay_in_seconds,affected_roads,record_date,luminosity,avg_temperature,avg_atm_pressure,avg_humidity,avg_wind_speed,avg_precipitation,avg_rain,incidents,record_date_month,record_date_day,record_date_hour,dayYear,record_date_isWeekend,record_date_day_sin,record_date_day_cos,record_date_hour_sin,record_date_hour_cos,jogoGuimaraes,confinamento,N101,R206,N105,N206,N309,IC5,N310,EM579,N207-4,Affected_Count
Guimaraes,2.0,3256,"N101,N101,N105,N101,N101,N101,N101,N105,N101,N101,N105,",2021-06-01 17:00:00,2,0.4411764705882353,0.45714285714285907,0.8404255319148937,3.0,0.0,0,4,6,1,17,152,0,0.20129852008866006,0.9795299412524945,-0.9659258262890683,-0.25881904510252063,0,0,8,0,3,0,0,0,0,0,0,11
Guimaraes,1.0,192,"N101,N101,N101,N101,N101,N105",2021-04-29 12:00:00,2,0.3529411764705882,0.37142857142857366,0.7021276595744681,5.0,0.0,0,3,4,29,12,119,0,-0.3943558551133187,0.9189578116202306,1.2246467991473532e-16,-1.0,0,0,5,0,1,0,0,0,0,0,0,6
Guimaraes,1.0,159,"N101,N101,N101,N101,N101,N101",2021-11-23 16:00:00,2,0.3529411764705882,0.45714285714285907,0.5531914893617021,1.0,0.0,0,1,11,23,16,327,0,-0.9987165071710528,-0.05064916883871355,-0.8660254037844384,-0.5000000000000004,0,0,6,0,0,0,0,0,0,0,0,6
Guimaraes,1.0,725,"N105,N105,",2021-01-19 09:00:00,2,0.20588235294117646,0.7142857142857153,0.7446808510638298,4.0,0.0,0,3,1,19,9,19,0,-0.651372482722222,-0.7587581226927911,0.7071067811865476,-0.7071067811865475,0,0,0,0,2,0,0,0,0,0,0,2
Guimaraes,1.0,0,"N101,N101,N101,N101,N101,",2021-06-21 03:00:00,0,0.3529411764705882,0.37142857142857366,0.9148936170212766,2.0,0.0,0,2,6,21,3,172,0,-0.8978045395707417,-0.44039415155763423,0.7071067811865475,0.7071067811865476,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101,N101,N101,N101",2021-06-27 09:00:00,2,0.4117647058823529,0.571428571428573,0.9148936170212766,1.0,0.0,0,0,6,27,9,178,1,-0.72479278722912,0.6889669190756865,0.7071067811865476,-0.7071067811865475,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101,N101,N101,N101,",2021-04-21 21:00:00,0,0.29411764705882354,0.3428571428571452,0.9042553191489362,1.0,0.0,0,3,4,21,21,111,0,-0.8978045395707417,-0.44039415155763423,-0.7071067811865477,0.7071067811865474,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,162,"N101,N101,N101,N101,N101,",2021-04-27 00:00:00,0,0.3529411764705882,0.25714285714285623,0.8723404255319149,0.0,0.0,0,3,4,27,0,117,0,-0.72479278722912,0.6889669190756865,0.0,1.0,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101,N101,N101,N101",2021-11-07 09:00:00,2,0.29411764705882354,0.8571428571428577,0.6382978723404256,1.0,0.0,0,0,11,7,9,311,1,0.9884683243281114,0.1514277775045767,0.7071067811865476,-0.7071067811865475,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101,N101,N101,N101",2021-10-17 17:00:00,2,0.5,0.6000000000000014,0.9148936170212766,0.0,0.0,0,0,10,17,17,290,1,-0.2993631229733582,-0.9541392564000488,-0.9659258262890683,-0.25881904510252063,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,175,"N101,N101,N101,N101,N101,N101,N101,N101",2021-12-28 19:00:00,0,0.38235294117647056,0.7714285714285722,0.925531914893617,2.0,0.0,0,2,12,28,19,362,0,-0.5712682150947924,0.8207634412072763,-0.9659258262890684,0.2588190451025203,0,0,8,0,0,0,0,0,0,0,0,8
Guimaraes,1.0,0,"N101,N101,N101,N101,N101",2021-12-07 00:00:00,0,0.32352941176470584,0.7428571428571438,0.9361702127659575,1.0,0.0,0,1,12,7,0,341,0,0.9884683243281114,0.1514277775045767,0.0,1.0,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101,N101,N101,N101",2021-11-03 02:00:00,0,0.1764705882352941,0.40000000000000213,0.925531914893617,1.0,0.0,0,0,11,3,2,307,0,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,2.0,6867,"N101,N105,N101,N101,N101,N101,N101,N101,N105,N101,IC5,N309,N309,N101,N101,N101,",2021-10-25 17:00:00,2,0.47058823529411764,0.6857142857142868,0.7127659574468085,2.0,0.0,0,4,10,25,17,298,0,-0.9377521321470804,0.3473052528448203,-0.9659258262890683,-0.25881904510252063,0,0,11,0,2,0,2,1,0,0,0,16
Guimaraes,1.0,0,",",2021-01-22 03:00:00,0,0.2647058823529412,0.22857142857142776,0.7978723404255319,6.0,0.0,0,1,1,22,3,22,0,-0.9680771188662041,-0.2506525322587213,0.7071067811865475,0.7071067811865476,0,0,0,0,0,0,0,0,0,0,0,0
Guimaraes,1.0,982,"N101,N101,N101,N101,N101,N101,N101,N101,N101,",2021-04-22 13:00:00,2,0.4411764705882353,0.45714285714285907,0.7872340425531915,1.0,0.0,0,4,4,22,13,112,0,-0.9680771188662041,-0.2506525322587213,-0.2588190451025208,-0.9659258262890683,0,0,9,0,0,0,0,0,0,0,0,9
Guimaraes,1.0,125,"N101,N101,N101,N101,N101",2021-10-11 15:00:00,2,0.676470588235294,0.6000000000000014,0.35106382978723405,0.0,0.0,0,1,10,11,15,284,0,0.7907757369376989,-0.6121059825476626,-0.7071067811865471,-0.7071067811865479,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101,N101,N101,N101,",2021-04-14 21:00:00,0,0.5,0.45714285714285907,0.5319148936170213,1.0,0.0,0,3,4,14,21,104,0,0.29936312297335804,-0.9541392564000488,-0.7071067811865477,0.7071067811865474,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101,N101,N101,N101,",2021-06-08 02:00:00,0,0.3529411764705882,0.6857142857142868,0.8829787234042553,0.0,0.0,0,3,6,8,2,159,0,0.9987165071710528,-0.05064916883871264,0.49999999999999994,0.8660254037844387,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,2.0,2912,"N101,N101,N101,N101,N101,R206,N101,N101,N101,N101,N101,N101,N101",2021-10-30 12:00:00,2,0.4411764705882353,0.3142857142857167,0.9042553191489362,2.0,0.0,0,4,10,30,12,303,1,-0.20129852008866114,0.9795299412524943,1.2246467991473532e-16,-1.0,0,0,12,1,0,0,0,0,0,0,0,13
Guimaraes,1.0,0,",",2021-03-04 22:00:00,0,0.3529411764705882,0.45714285714285907,0.7127659574468085,1.0,0.0,0,0,3,4,22,63,0,0.7247927872291199,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,0
Guimaraes,1.0,36,"N101,N101,N101,N105,N101,N101",2021-11-21 15:00:00,2,0.4411764705882353,0.514285714285716,0.6914893617021277,2.0,0.0,0,1,11,21,15,325,1,-0.8978045395707417,-0.44039415155763423,-0.7071067811865471,-0.7071067811865479,0,0,5,0,1,0,0,0,0,0,0,6
Guimaraes,2.0,1233,"N101,N101,R206,N105,N101,N101,N101,N101",2021-07-16 09:00:00,2,0.7058823529411764,0.571428571428573,0.30851063829787234,1.0,0.0,0,3,7,16,9,197,0,-0.10116832198743204,-0.9948693233918952,0.7071067811865476,-0.7071067811865475,0,0,6,1,1,0,0,0,0,0,0,8
Guimaraes,1.0,44,,2021-01-18 23:00:00,0,0.14705882352941174,0.8000000000000007,0.7978723404255319,2.0,0.0,0,2,1,18,23,18,0,-0.4853019625310808,-0.8743466161445822,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,0,0,0,0,0,0
Guimaraes,1.0,0,"N101,N101,N101,N101,N101",2021-09-12 20:00:00,0,0.5882352941176471,0.40000000000000213,0.6808510638297872,0.0,0.0,0,0,9,12,20,255,1,0.6513724827222223,-0.7587581226927909,-0.8660254037844386,0.5000000000000001,1,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101,N101,N101,N101,",2021-06-19 18:00:00,2,0.4117647058823529,0.5428571428571445,0.7978723404255319,1.0,0.0,0,2,6,19,18,170,1,-0.651372482722222,-0.7587581226927911,-1.0,-1.8369701987210297e-16,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,62,"N101,N101,N101,N101,N101",2021-09-30 15:00:00,2,0.676470588235294,0.7714285714285722,0.4787234042553191,2.0,0.0,0,1,9,30,15,273,0,-0.20129852008866114,0.9795299412524943,-0.7071067811865471,-0.7071067811865479,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101,N101,N101,N101",2021-10-24 01:00:00,0,0.32352941176470584,0.7142857142857153,0.8191489361702128,1.0,0.0,0,0,10,24,1,297,1,-0.9884683243281114,0.15142777750457667,0.25881904510252074,0.9659258262890683,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,2.0,2631,"N101,N101,N101,N101,N101,N105,N101,N101,N101,N101",2021-12-15 17:00:00,0,0.38235294117647056,0.7428571428571438,0.5212765957446809,2.0,0.0,0,4,12,15,17,349,0,0.10116832198743272,-0.994869323391895,-0.9659258262890683,-0.25881904510252063,0,0,9,0,1,0,0,0,0,0,0,10
Guimaraes,2.0,1050,"N105,N101,N101,N101,N101,N101,N101,N101",2021-11-18 09:00:00,2,0.29411764705882354,0.7714285714285722,0.5851063829787234,3.0,0.0,0,3,11,18,9,322,0,-0.4853019625310808,-0.8743466161445822,0.7071067811865476,-0.7071067811865475,0,0,7,0,1,0,0,0,0,0,0,8
Guimaraes,2.0,5864,"N101,R206,N105,N101,N101,N101,N105,N105,N101,N101,N101,N105,N101,N101",2021-11-29 19:00:00,0,0.2647058823529412,0.7714285714285722,0.925531914893617,0.0,0.0,0,4,11,29,19,333,0,-0.3943558551133187,0.9189578116202306,-0.9659258262890684,0.2588190451025203,0,0,9,1,4,0,0,0,0,0,0,14
Guimaraes,1.0,0,"N101,N101,N101,N101,N101,",2021-04-05 02:00:00,0,0.32352941176470584,0.514285714285716,0.6063829787234043,1.0,0.0,0,3,4,5,2,95,0,0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,2.0,12582,"N101,R206,N206,R206,N206,N105,N309,N101,N101,N101,N105,N101,N101,N206,N206,N206,N101,N105,N309,N309,N101,N101,N101,N101,N101,N101,N105,N101,N101,N101,N105,N101,N101,N101,N101,N310,N206,R206,R206,N206,N105,N101,IC5",2021-12-09 18:00:00,0,0.29411764705882354,0.8000000000000007,0.9361702127659575,0.0,0.0,0,4,12,9,18,343,0,0.9680771188662043,-0.2506525322587204,-1.0,-1.8369701987210297e-16,0,0,21,4,6,7,3,1,1,0,0,43
Guimaraes,1.0,0,"N101,N101,N101,N101,N101",2021-07-11 16:00:00,2,0.7058823529411764,0.514285714285716,0.5531914893617021,1.0,0.0,0,0,7,11,16,192,1,0.7907757369376989,-0.6121059825476626,-0.8660254037844384,-0.5000000000000004,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101,N101,N101,N101,",2021-05-13 03:00:00,0,0.2647058823529412,0.6571428571428584,0.9042553191489362,1.0,0.0,0,3,5,13,3,133,0,0.48530196253108104,-0.8743466161445821,0.7071067811865475,0.7071067811865476,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101,N101,N101,N101,",2021-06-09 20:00:00,1,0.5,0.6285714285714299,0.6063829787234043,0.0,0.0,0,3,6,9,20,160,0,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,",",2021-01-29 04:00:00,0,0.29411764705882354,0.7142857142857153,0.9148936170212766,0.0,0.0,0,3,1,29,4,29,0,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0
Guimaraes,1.0,0,"N101,N101,N101,N101,N101,",2021-04-04 23:00:00,0,0.38235294117647056,0.514285714285716,0.4787234042553191,1.0,0.0,0,3,4,4,23,94,1,0.7247927872291199,0.6889669190756866,-0.25881904510252157,0.9659258262890681,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101,N101,N101,N101,",2021-06-05 19:00:00,2,0.47058823529411764,0.6857142857142868,0.5106382978723404,1.0,0.0,0,3,6,5,19,156,1,0.8486442574947509,0.5289640103269624,-0.9659258262890684,0.2588190451025203,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101,N101,N101,N101",2021-11-19 23:00:00,0,0.38235294117647056,0.6857142857142868,0.648936170212766,2.0,0.0,0,0,11,19,23,323,0,-0.651372482722222,-0.7587581226927911,-0.25881904510252157,0.9659258262890681,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,533,"N101,N101,N101,N101,N101",2021-12-10 11:00:00,2,0.3529411764705882,0.7714285714285722,0.9361702127659575,0.0,0.0,0,3,12,10,11,344,0,0.8978045395707416,-0.4403941515576344,0.258819045102521,-0.9659258262890682,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,2.0,4791,"N101,N101,N101,N105,N101,N105,N101,N101,N105,N105,N101,N101",2021-09-29 19:00:00,0,0.5588235294117647,0.8285714285714292,0.6276595744680851,2.0,0.0,0,4,9,29,19,272,0,-0.3943558551133187,0.9189578116202306,-0.9659258262890684,0.2588190451025203,0,0,8,0,4,0,0,0,0,0,0,12
Guimaraes,2.0,3010,"N101,N101,N101,N101,N101,N101,N101,N101,",2021-12-19 12:00:00,2,0.32352941176470584,0.6857142857142868,0.6063829787234043,1.0,0.0,0,3,12,19,12,353,1,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,0,0,8,0,0,0,0,0,0,0,0,8
Guimaraes,1.0,251,"N101,N105,N101,N101,N101,N101,",2021-06-23 12:00:00,2,0.5882352941176471,0.6571428571428584,0.44680851063829785,1.0,0.0,0,3,6,23,12,174,0,-0.9987165071710528,-0.05064916883871355,1.2246467991473532e-16,-1.0,0,0,5,0,1,0,0,0,0,0,0,6
Guimaraes,1.0,0,",",2021-03-08 06:00:00,0,0.1764705882352941,0.48571428571428754,0.8297872340425532,1.0,0.0,0,0,3,8,6,67,0,0.9987165071710528,-0.05064916883871264,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0
Guimaraes,1.0,505,"N101,N101,N101,N101,N101",2021-10-29 10:00:00,2,0.3529411764705882,0.37142857142857366,0.9361702127659575,1.0,0.0,0,1,10,29,10,302,0,-0.3943558551133187,0.9189578116202306,0.49999999999999994,-0.8660254037844387,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101,N101,N101,N101,",2021-06-23 23:00:00,0,0.47058823529411764,0.6571428571428584,0.6808510638297872,2.0,0.0,0,2,6,23,23,174,0,-0.9987165071710528,-0.05064916883871355,-0.25881904510252157,0.9659258262890681,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101,N101,N101,N101,",2021-06-24 16:00:00,2,0.7647058823529411,0.6285714285714299,0.2978723404255319,1.0,0.0,0,2,6,24,16,175,0,-0.9884683243281114,0.15142777750457667,-0.8660254037844384,-0.5000000000000004,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101,N101,N101,N101,",2021-05-08 10:00:00,2,0.4117647058823529,0.48571428571428754,0.8085106382978723,2.0,0.0,0,3,5,8,10,128,1,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,2.0,2979,"N101,N101,N101,N101,N105,N101,N101,N101,",2021-12-24 16:00:00,2,0.29411764705882354,0.22857142857142776,0.9148936170212766,2.0,0.0,0,3,12,24,16,358,1,-0.9884683243281114,0.15142777750457667,-0.8660254037844384,-0.5000000000000004,0,0,7,0,1,0,0,0,0,0,0,8
Guimaraes,1.0,0,"N101,N101,N101,N101,N101,",2021-06-14 12:00:00,2,0.7647058823529411,0.6285714285714299,0.4787234042553191,1.0,0.0,0,3,6,14,12,165,0,0.29936312297335804,-0.9541392564000488,1.2246467991473532e-16,-1.0,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,",",2021-03-10 23:00:00,0,0.29411764705882354,0.8000000000000007,0.9042553191489362,1.0,0.0,0,0,3,10,23,69,0,0.8978045395707416,-0.4403941515576344,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,0,0,0,0,0,0
Guimaraes,1.0,0,"N101,N101,N101,N101,N101",2021-07-03 03:00:00,0,0.47058823529411764,0.6000000000000014,0.9148936170212766,0.0,0.0,0,0,7,3,3,184,1,0.5712682150947923,0.8207634412072763,0.7071067811865475,0.7071067811865476,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101,N101,N101,N101",2021-12-04 06:00:00,0,0.29411764705882354,0.7142857142857153,0.9361702127659575,0.0,0.0,1,1,12,4,6,338,1,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,",",2021-03-21 16:00:00,2,0.47058823529411764,0.6857142857142868,0.3404255319148936,0.0,0.0,0,0,3,21,16,80,1,-0.8978045395707417,-0.44039415155763423,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0
Guimaraes,1.0,544,"N101,",2021-03-10 17:00:00,2,0.32352941176470584,0.7714285714285722,0.9042553191489362,1.0,0.0,0,2,3,10,17,69,0,0.8978045395707416,-0.4403941515576344,-0.9659258262890683,-0.25881904510252063,0,0,1,0,0,0,0,0,0,0,0,1
Guimaraes,2.0,7322,"N101,N101,N101,N101,N105,N101,N101,N101,N105,N101,N101,N105,IC5,N101,N101,N101,N105,N101,N101,N105,N105",2021-05-03 18:00:00,2,0.5294117647058824,0.6000000000000014,0.5212765957446809,6.0,0.0,0,4,5,3,18,123,0,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210297e-16,0,0,14,0,6,0,0,1,0,0,0,21
Guimaraes,1.0,0,"N101,N101,N101,N101,N101",2021-06-26 21:00:00,0,0.4411764705882353,0.5428571428571445,0.8297872340425532,1.0,0.0,0,0,6,26,21,177,1,-0.848644257494751,0.5289640103269624,-0.7071067811865477,0.7071067811865474,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,",",2021-01-27 14:00:00,2,0.3529411764705882,0.8571428571428577,0.925531914893617,1.0,0.0,0,0,1,27,14,27,0,-0.72479278722912,0.6889669190756865,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0
Guimaraes,1.0,617,"N101,N101,N101,N101,N101,N101,",2021-05-02 11:00:00,2,0.38235294117647056,0.6571428571428584,0.5957446808510638,1.0,0.0,0,3,5,2,11,122,1,0.39435585511331855,0.9189578116202306,0.258819045102521,-0.9659258262890682,0,0,6,0,0,0,0,0,0,0,0,6
Guimaraes,1.0,0,"N101,N101,N101,N101,N101",2021-11-01 16:00:00,2,0.38235294117647056,0.5428571428571445,0.7446808510638298,0.0,0.0,0,0,11,1,16,305,0,0.20129852008866006,0.9795299412524945,-0.8660254037844384,-0.5000000000000004,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,145,",",2021-12-25 02:00:00,0,0.29411764705882354,0.14285714285714235,0.925531914893617,2.0,0.0,1,0,12,25,2,359,1,-0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0
Guimaraes,1.0,487,"N101,N101,N101,N101",2021-12-03 10:00:00,2,0.23529411764705882,0.8571428571428577,0.8085106382978723,0.0,0.0,0,1,12,3,10,337,0,0.5712682150947923,0.8207634412072763,0.49999999999999994,-0.8660254037844387,0,0,4,0,0,0,0,0,0,0,0,4
Guimaraes,1.0,0,"N101,N101,N101,N101,N101",2021-09-27 00:00:00,0,0.47058823529411764,0.7142857142857153,0.9042553191489362,1.0,0.0,0,0,9,27,0,270,0,-0.72479278722912,0.6889669190756865,0.0,1.0,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,2.0,1871,"N101,N101,N101,N105,N101,N101,N105,N101,N101,",2021-12-16 08:00:00,1,0.2647058823529412,0.8000000000000007,0.574468085106383,2.0,0.0,0,3,12,16,8,350,0,-0.10116832198743204,-0.9948693233918952,0.8660254037844387,-0.4999999999999998,0,0,7,0,2,0,0,0,0,0,0,9
Guimaraes,1.0,0,"N101,N101,N101,N101,N101",2021-10-27 23:00:00,0,0.4117647058823529,0.6000000000000014,0.648936170212766,1.0,0.0,0,0,10,27,23,300,0,-0.72479278722912,0.6889669190756865,-0.25881904510252157,0.9659258262890681,1,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,",",2021-03-03 01:00:00,0,0.23529411764705882,0.8571428571428577,0.7978723404255319,1.0,0.0,0,0,3,3,1,62,0,0.5712682150947923,0.8207634412072763,0.25881904510252074,0.9659258262890683,0,0,0,0,0,0,0,0,0,0,0,0
Guimaraes,1.0,73,"N101,N101,N101,N101,N101",2021-10-30 17:00:00,2,0.47058823529411764,0.3142857142857167,0.8404255319148937,2.0,0.0,0,1,10,30,17,303,1,-0.20129852008866114,0.9795299412524943,-0.9659258262890683,-0.25881904510252063,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101,N101,N101,N101",2021-10-17 02:00:00,0,0.4411764705882353,0.571428571428573,0.925531914893617,1.0,0.0,0,0,10,17,2,290,1,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101,N101,N101,N101",2021-10-17 14:00:00,2,0.5,0.6000000000000014,0.9148936170212766,1.0,0.0,0,0,10,17,14,290,1,-0.2993631229733582,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101,N101,N101,N101",2021-10-10 20:00:00,0,0.5882352941176471,0.6000000000000014,0.43617021276595747,0.0,0.0,0,0,10,10,20,283,1,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,",",2021-02-03 01:00:00,0,0.32352941176470584,0.37142857142857366,0.9148936170212766,0.0,0.0,0,0,2,3,1,34,0,0.5712682150947923,0.8207634412072763,0.25881904510252074,0.9659258262890683,0,0,0,0,0,0,0,0,0,0,0,0
Guimaraes,1.0,0,"N101,N101,N101,N101,N101,",2021-03-29 09:00:00,2,0.4411764705882353,0.6857142857142868,0.4148936170212766,4.0,0.0,0,2,3,29,9,88,0,-0.3943558551133187,0.9189578116202306,0.7071067811865476,-0.7071067811865475,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,388,"N101,N101,N101,N101,N101",2021-10-09 19:00:00,0,0.5882352941176471,0.6000000000000014,0.7978723404255319,0.0,0.0,0,1,10,9,19,282,1,0.9680771188662043,-0.2506525322587204,-0.9659258262890684,0.2588190451025203,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101",2021-12-19 01:00:00,0,0.23529411764705882,0.8285714285714292,0.6914893617021277,2.0,0.0,0,0,12,19,1,353,1,-0.651372482722222,-0.7587581226927911,0.25881904510252074,0.9659258262890683,0,0,2,0,0,0,0,0,0,0,0,2
Guimaraes,1.0,0,",",2021-12-26 11:00:00,2,0.3529411764705882,0.3142857142857167,0.9361702127659575,1.0,0.0,1,0,12,26,11,360,1,-0.848644257494751,0.5289640103269624,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,0,0,0,0,0,0
Guimaraes,1.0,123,,2021-01-21 19:00:00,0,0.32352941176470584,0.3142857142857167,0.9042553191489362,0.0,0.0,0,2,1,21,19,21,0,-0.8978045395707417,-0.44039415155763423,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,0,0,0,0,0,0
Guimaraes,1.0,0,"N101,N101,N101,N101,N101",2021-09-16 06:00:00,0,0.4411764705882353,0.6000000000000014,0.8829787234042553,1.0,0.0,0,0,9,16,6,259,0,-0.10116832198743204,-0.9948693233918952,1.0,6.123233995736766e-17,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,2.0,5007,"N101,N101,N105,N105,N101,N101,N101,N101,N101,N105,N101,N105,N101,N101,N101,N101,N105",2021-06-11 17:00:00,2,0.6176470588235294,0.40000000000000213,0.3297872340425532,3.0,0.0,1,4,6,11,17,162,0,0.7907757369376989,-0.6121059825476626,-0.9659258262890683,-0.25881904510252063,0,0,12,0,5,0,0,0,0,0,0,17
Guimaraes,1.0,0,"N101,N101,N101,N101,N101",2021-10-18 06:00:00,0,0.47058823529411764,0.6857142857142868,0.925531914893617,1.0,0.0,0,0,10,18,6,291,0,-0.4853019625310808,-0.8743466161445822,1.0,6.123233995736766e-17,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,",",2021-01-17 13:00:00,2,0.3529411764705882,0.9142857142857146,0.5106382978723404,1.0,0.0,0,1,1,17,13,17,1,-0.2993631229733582,-0.9541392564000488,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,0,0,0,0,0,0
Guimaraes,1.0,0,",",2021-03-06 19:00:00,0,0.3529411764705882,0.6285714285714299,0.8085106382978723,2.0,0.0,0,0,3,6,19,65,1,0.9377521321470804,0.3473052528448203,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,0,0,0,0,0,0
Guimaraes,2.0,4949,"N101,N101,N101,N101,N101,N101,N101,N101,N101,R206,N105,",2021-10-01 08:00:00,2,0.38235294117647056,0.7142857142857153,0.9042553191489362,0.0,0.0,0,4,10,1,8,274,0,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0,0,9,1,1,0,0,0,0,0,0,11
Guimaraes,1.0,0,"N101,N101,N101",2021-10-19 06:00:00,0,0.38235294117647056,0.6857142857142868,0.7872340425531915,1.0,0.0,0,0,10,19,6,292,0,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0,0,3,0,0,0,0,0,0,0,0,3
Guimaraes,1.0,0,"N101,N101,N101,N101,N101",2021-07-17 11:00:00,2,0.8529411764705882,0.571428571428573,0.23404255319148937,0.0,0.0,0,0,7,17,11,198,1,-0.2993631229733582,-0.9541392564000488,0.258819045102521,-0.9659258262890682,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101,N101,N101,N101,",2021-06-08 16:00:00,2,0.676470588235294,0.6571428571428584,0.5106382978723404,0.0,0.0,0,3,6,8,16,159,0,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,"N101,N101,N101,N101,N101",2021-07-26 16:00:00,2,0.7352941176470588,0.5428571428571445,0.5425531914893617,0.0,0.0,0,0,7,26,16,207,0,-0.848644257494751,0.5289640103269624,-0.8660254037844384,-0.5000000000000004,0,0,5,0,0,0,0,0,0,0,0,5
Guimaraes,1.0,0,",",2021-03-04 06:00:00,0,0.2647058823529412,0.45714285714285907,0.8617021276595744,3.0,0.0,0,0,3,4,6,63,0,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0
